longitude latitude
120.29411315917999 22.661361694335998
120.297318 22.661362
120.303807 22.663624
120.305374 22.665138
120.30632 22.664261
120.311737 22.664108
120.3050994873 22.668228149414002
120.305328 22.668114000000006
120.304088 22.670902
120.306734 22.672152
120.30372619629 22.669601440430004
120.306473 22.673097
120.309661 22.67686
120.311966 22.679787
121.22198 24.95222
120.295715 22.632294
120.2954864502 22.632522583007997
120.295683 22.631738
120.29685974121 22.631149291992003
120.29171 22.630205
120.29171 22.631149
120.29274 22.6306
120.298054 22.630134
120.310985 22.631149
120.312996 22.631149
120.317565 22.630515
120.30784606934 22.631149291992003
120.31786 22.631779
120.319395 22.630677
121.46003723145 25.137405395507997
121.570667 25.070202
120.664284 24.155218
121.395237 24.96675
121.395595 24.969544
121.242069 25.09595
120.976261 23.966088
121.518934 24.969469
121.560531 24.97433
121.477112 24.984857
121.407169 25.01943
121.40188899999998 25.018382
121.319149 25.002476
121.28536499999998 25.023871
121.284865 25.016367
121.289614 25.009448000000006
121.312826 25.011538
121.3138 25.000681
121.413498 25.004465
121.462692 24.990495000000006
120.351017 22.579916
120.340836 22.577387
121.459607 24.992048
121.318925 24.983731
121.419067 25.00604
121.358108 24.938761
121.37856200000002 24.957708
121.38858799999998 24.956326
121.404913 24.974107
121.427017 25.026646
121.42618600000002 25.000351
120.451091 23.494927
121.293233 25.023089
121.275131 25.019649
120.209983 23.014808
121.549795 25.028491
120.665441 24.148185
121.521581 25.07606
121.521069 25.071076
121.521191 25.077633
121.524086 25.076067
121.522777 25.078873
121.522522 25.078247
121.523164 25.08008
121.52388 25.081453
121.52576299999998 25.076966
121.524515 25.082563
121.526901 25.089417
121.523071 25.100733
121.523472 25.100459
121.522615 25.102038
121.521065 25.096389
121.522532 25.103485
121.518456 25.109132
121.518379 25.110516
121.514069 25.118282
121.514865 25.117528
121.516884 25.117628
121.520079 25.119552
121.531609 25.118741
121.57164 25.036569
121.567902 25.04852
121.565048 25.047004
121.574216 25.05232
121.581795 25.056461
121.577193 25.049685
121.575236 25.039116
121.57913700000002 25.060787
121.580389 25.062388
121.579747 25.063141
121.405906 24.978606
121.506431 25.120702
121.289721 25.04064
121.542982 25.051357
121.543815 25.04709
121.546291 25.061771
121.542278 25.05875
121.544444 25.051671
121.571861 25.063371
121.572605 25.050944
121.559861 25.044736
121.557014 25.043554
120.295527 22.629554
121.148185 22.756557
121.133865 22.756297
121.133461 22.754276
121.133059 22.755838
121.141498 22.752005
121.401652 25.137102
121.545614 24.996684
121.451251 25.006159
121.231129 24.940996
121.235071 24.94298
121.068077 22.711351
121.325018 24.996875
120.311033 22.686191
120.309521 22.687667
120.308613 22.686927
120.722563 24.206656
121.149551 22.758308
121.150665 22.759501
121.575676 25.062543
121.25917 24.961142
121.158123 22.753191
121.317113 24.984413
120.3922 22.644397
121.146152 22.754744
121.148821 22.761349
121.562223 25.026232
121.56264 25.077408
121.554258 25.085153
121.550459 25.088185
121.524125 25.105149
121.563598 25.086421
120.159085 23.001523
120.159477 23.002708
121.656618 25.062435
120.298367 22.679726
120.197482 22.994492
120.23391 23.084091
120.23748799999998 23.084064
120.238421 23.051074
120.240672 23.034831
120.241661 23.033693
120.248782 23.036036
120.243655 23.032621
120.233841 23.021985
120.230028 23.019837
120.228666 23.01932
120.244428 23.461396
121.497569 24.996975
121.576324 25.065674
121.436094 24.967736
121.138801 22.780943
121.620718 25.047220000000006
120.564953 24.244194
120.302154 22.629934
121.121949 22.902401
121.135735 22.895195
121.137573 22.908127
121.140468 22.919682
121.142506 22.939448
121.175403 23.082086
121.18223 23.093557
121.418422 25.026695
121.419737 25.02474
121.416629 25.014902
121.41123600000002 25.021068
121.279181 24.984919
120.990086 24.802548
120.97213899999998 24.805534
121.446036 25.035127
121.444717 25.034583
121.434074 25.032174
121.422216 25.028811
120.21836100000002 23.023409
121.55945 25.031708
121.560304 25.026546
121.573326 25.050661
121.283197 25.027055
121.281365 25.004346
121.284381 24.994776
120.252746 23.24705
120.255325 23.252252
120.260193 23.261464
120.268017 23.275255
120.282924 23.293596
120.284048 23.297689
120.291696 23.307807
120.287689 23.299333
120.276182 23.283125
120.275632 23.292401
120.237978 23.13258
120.236973 23.13244
120.24338 23.116584
120.2478 23.106411
120.947883 24.79348
120.228109 23.01561
121.281491 25.004795
121.283303 24.997301
121.146021 22.747838
120.246327 23.086327
121.304089 24.960723
120.644357 24.170553
120.784063 23.822396
121.603699 24.017865
121.12901399999998 22.774353
121.139677 22.76058
120.664802 24.169679
120.224932 23.078521
120.223576 23.083555
120.144573 23.050137
120.13898799999998 23.058628
120.216154 23.082618
120.678424 23.996713
120.666618 24.169553
121.830688 24.62338
120.33174 22.722933
120.224248 23.022566
120.296159 22.843847
121.547939 25.022439
121.519861 24.979039
121.259999 24.972738
120.615704 24.098301
120.324354 23.468845
120.352872 23.409743
121.477515 25.012099
121.468654 25.015734
121.463348 24.998296
121.548097 24.984872
121.528728 25.034043
121.528087 25.061908
121.526222 25.063285
121.51972 25.065976000000006
121.513294 25.066832
121.513675 25.069822
121.51466 25.072851
121.512411 25.076685
121.50444 25.079351000000006
121.498846 25.076196
121.488013 25.076337
121.470523 25.074623000000006
121.439361 25.069256
121.432309 25.069468
121.429789 25.077219
121.390821 25.062628
121.388104 25.063608
121.380408 25.063743
121.315059 25.002413
121.312022 25.013314
121.306259 25.025082
121.307196 25.021739
121.296246 25.031361
121.531384 25.033855
121.515402 25.070668
121.50498799999998 25.079266
121.503361 25.076695
121.490576 25.076342
121.449967 25.071702
121.432484 25.076436
121.365009 25.064267
121.355755 25.066048
121.343904 25.061519
121.335933 25.057087
121.357213 25.063988
121.277364 25.050106
121.318042 25.047298
121.306852 25.045942
121.300556 25.044531
121.306394 25.025445
121.310745 25.017859
121.316773 25.013824
121.532825 25.059227
121.532725 25.061194
121.31065 25.018874
121.312071 25.048746
121.508379 25.078954
121.443976 25.070983
121.437401 25.069436
121.376492 25.064651
121.282875 25.052008
121.49981 25.034518
121.499195 25.034703
121.468456 25.015508
121.465419 25.008274
121.465878 25.007837
121.54294099999998 25.043603
121.543064 25.041047
121.545682 25.057538
121.543847 25.052461
121.543724 25.056852
121.545838 25.057742
121.54512 25.058791
121.540893 25.061273
121.512742 25.072847
121.484161 25.075317
121.37924 25.064037
121.365612 25.063925
121.366472 24.950678
121.429115 24.997861
121.304246 25.013406
121.292322 25.039899
121.30044 25.031505
121.527725 25.033768
121.301252 25.02874
121.307701 24.998511
121.537926 25.072133
121.513817 25.069832
121.514152 25.076218
121.362655 25.061399
121.518326 25.062915
121.513194 25.066738
121.501682 25.075694
121.487618 25.075215
121.48055 25.075678
121.47831 25.074589000000003
121.443161 25.070724
121.448561 25.068443
121.444004 25.071473
121.426971 25.0687
121.37497 25.064763
121.372902 25.064853
121.366498 25.062589000000006
121.3613 25.061765
120.265602 22.773363
121.532829 25.051436
121.532728 25.048746
121.533836 25.052811
121.533432 25.053978
121.534681 25.073138
121.533195 25.07318
121.52664 25.081597
121.525878 25.037622
121.522343 25.062896
121.515817 25.071008
121.514835 25.070283
121.520579 25.084147
121.495796 25.076392
121.479702 25.074515
121.304198 25.026544
121.305083 25.025213
121.30434 25.028186
121.528636 25.07015
121.529482 25.07384
121.524375 25.08758
121.50338 25.077649
121.315758 25.007397
121.315546 25.008804
121.468212 25.074514
121.534392 25.059689
121.520412 25.074574
121.31226 25.014227
121.502915 24.979053
121.324362 24.957721
121.30797 25.017422
121.314703 24.999651
121.517075 25.062578
121.514653 25.064078
121.51478600000002 25.074894
121.500957 25.076418
121.462044 25.073542
120.233841 23.027478
121.311264 25.019429
121.519491 25.061468
121.46829 25.074575
121.320918 24.994067
121.319995 24.989846
121.314842 24.989551
121.314876 24.990131
121.314533 24.989717
121.342441 24.946022
121.365131 24.950149
121.40448700000002 24.973654
121.4659 25.007624
121.463963 25.00689
121.319556 24.993107
121.60445 25.082798
121.520376 25.071043
121.316324 25.011668
121.315392 25.016064
121.523234 25.028626000000006
121.521943 25.057082
121.29083500000002 25.036011
121.317013 24.995053
121.315434 24.996152
121.295748 25.04219
121.294734 25.043566
121.296452 25.042983
121.290438 25.051715
121.28803 25.053511
121.287434 25.053109
121.320532 24.987834
121.319701 24.996088
121.314654 24.998517
121.317126 25.013142
121.323693 25.010185
121.302979 25.039675
121.532891 25.061708
121.541424 25.058586
121.476574 25.073827
121.465851 25.073696
121.427357 25.068654
121.299695 25.032904
120.55235 24.20494
120.394169 22.609338
121.402799 25.018545
120.286683 23.041835
120.285544 23.052156
120.291853 23.067751
120.290581 23.071319
120.281044 23.112576
120.300888 23.203949
120.29891 23.203757
120.303495 23.205396
120.30955 23.217729
120.345089 23.293345
120.353357 23.287993
120.344403 23.295404
120.34601200000002 23.291858
120.337951 23.326578
120.340971 23.311197
120.318519 23.3451
120.333251 23.3406
120.32336399999998 23.427154
120.332019 23.338567
120.32558799999998 23.412924
120.323673 23.462796
120.242635 23.035065
120.22142 22.999791
120.545164 23.860929
121.231541 24.908661
121.438484 25.032815
121.512795 25.04741
121.509392 25.047928
121.51865 25.045461
121.509407 25.037878
121.505608 25.039256
121.502222 25.036432
120.680351 23.906867
121.461135 25.0008
121.414009 25.023605
120.324539 23.477687
121.31457 25.018421
121.322926 24.999163
121.313901 25.016041
121.477719 25.076794
121.523376 25.03404
121.371103 25.068064
121.464496 25.078317
121.40834 25.058719
121.420494 25.065196
121.44841 25.070359
121.451415 25.07235
121.498197 25.076374
121.503484 25.083457
121.4393 25.084812
121.502216 25.081179
121.513937 25.074926
121.524204 25.07225
121.527186 25.052314000000006
121.53082 25.04384
121.532169 25.045295
121.314838 25.010736
121.447231 25.062192
121.377996 25.062522
121.506979 25.081527
121.503706 25.08081
121.24683600000002 24.945362
121.299344 25.035664
121.551513 25.028501
120.603408 24.17454
120.214035 23.061704
121.527668 24.967004
121.523619 24.965797
121.539892 24.963773
121.536501 24.964504
121.543858 24.961999
121.556209 24.972768
121.610527 24.998427
121.04223 24.809617000000006
121.03706359863001 24.806442260742003
121.039665 24.808586
121.030275 24.811735
121.039947 24.806588
121.034319 24.809305
121.026954 24.810056
121.031478 24.809744
121.027684 24.819571
121.028178 24.801918
121.039786 24.806852
121.02188999999998 24.810495
121.023068 24.813883
121.025679 24.815525
121.026379 24.812818
121.033627 24.812143
121.02278 24.812942
121.215176 25.072631
121.204113 25.066723
121.269329 24.947653
120.626543 24.103851
120.531284 24.04053
120.524874 24.028069
120.525429 24.007819
120.517325 23.998484
120.514205 23.983538
121.469244 24.995234
121.30253700000002 24.990587
121.531976 24.971766
120.553906 24.067185
121.515943 25.063874
121.721923 24.681553
121.484054 25.021317
121.487545 25.02372
121.503343 25.013938
121.259293 24.960605
121.515367 25.046507
121.50243 25.038324
121.501755 25.037239000000003
121.488542 25.016822
121.534195 24.979396
121.411719 24.950638
121.536598 24.982567
121.536549 25.007335
121.547896 25.019494
121.561635 25.034434
121.535225 24.982567
121.540937 24.992586
121.535934 24.999344
121.520573 24.973427
121.364746 25.063563
121.2117 24.957504
121.541417 24.982431
121.540734 24.992525
121.320734 24.959926
121.323101 24.961232
121.579144 25.045515
121.540837 24.990011
121.576194 25.041021
121.543594 25.014133
121.3240814209 24.973983764648
121.541326 24.985604
121.578261 25.041432
121.567353 25.042693
121.367376 24.944495
121.5382 25.00145
121.563034 25.035916
121.324391 24.961837
121.534195 24.980975
121.490696 24.982147
121.539391 24.99305
121.562725 25.036077
121.54109 24.98728
121.54945 25.021948
121.522597 24.97484
121.568116 25.03619
121.533634 24.999171
121.214311 24.869614
121.330896 24.967117
121.318588 24.984421
121.327022 24.965038
121.319698 24.980862
121.564701 25.040694
121.544694 25.015966
121.368505 24.943984
121.558914 25.032998000000006
121.558884 25.031357
121.569901 25.043553
121.539544 25.013669
121.574295 25.041275
121.214146 24.957504
121.333893 24.939313
121.325592 24.971718
121.537648 25.011998
121.536661 25.011751
121.324654 24.975014
121.31731299999998 24.987717
121.369596 25.061972
121.54089 24.985399
121.577797 25.040588
121.53165 24.970268
121.537551 24.983183
121.362154 24.940429
121.571274 25.042992
121.579756 25.042816
121.536942 24.994888
121.562794 25.03794
121.534882 24.983368
121.36411499999998 25.070636
121.533984 25.00499
121.527728 24.968621
121.543736 25.016769
121.538013 25.012436
121.221984 24.866594
121.219728 24.869614
121.54655456542999 25.041275024414002
121.32068999999998 24.97964
121.329489 24.969778
121.519307 24.975047
121.530991 24.974098
121.552878 25.024724
121.533759 25.008972
121.571274 25.042625
121.425156 24.958787
121.529011 24.996122
121.572087 25.041275
121.372151 24.948552
121.576738 25.046193
121.56197 25.036566
121.53419494629 24.979476928710998
121.541107 25.013855
121.327011 24.970505
121.319185 24.981994
121.560699 25.049103
121.546555 25.039993
121.528702 24.972153
121.567334 25.040707
121.539302 24.983039
121.372993 24.949612
121.551303 25.023261
121.567154 25.039215
121.532135 24.993553
121.553401 25.024523
121.53372 24.976174
121.540158 25.014852
121.547241 25.040703
121.545525 25.040245
121.330502 24.967212
121.491932 25.060028
121.501268 25.044169
121.201164 24.969159
121.491554 25.059747
120.663849 24.134186
120.683952 24.189177
120.204727 23.013961
120.209864 23.086854
120.160312 23.15042
120.660868 24.132963
120.575387 24.225934
120.575201 24.22548
121.424267 25.029087
120.289318 22.662616
120.636549 24.183670000000006
120.331873 22.653525
121.549834 25.04151
121.548271 25.028572
121.56091200000002 25.051737
121.559052 25.051025
121.549301 25.03685
121.320143 25.048148
121.554055 25.030394
121.549235 25.027805
121.379877 25.050603
121.543166 25.036859
121.553775 25.04184
121.55786299999998 25.048296
121.323787 24.991837
121.556843 25.042817000000007
121.32591200000002 24.996643
121.53803 25.026652
121.549529 25.040776
121.548033 25.03293
121.557276 25.045595
121.530151 25.030289
121.56049099999998 25.05171
121.55821 25.055813
121.322365 24.991722
121.536141 25.025997
121.547278 25.027144
121.54323 25.025433
121.3858795166 25.039901733398
121.368915 25.055008
121.376798 25.046901
121.37352 25.050763
121.560997 25.05571
121.553726 25.041003
121.549301 25.032883
121.5549 25.032927
121.550272 25.038586
121.53347 25.033219
121.54605 25.027518
121.540965 25.025179
121.536876 25.026103
121.54664 25.042992
121.532913 25.026169
121.325847 24.993112
121.555808 25.041739
121.32501299999998 25.051985
121.541579 25.02532
121.373626 25.050782
121.563726 25.054686
121.563799 25.05275
121.382309 25.050564
121.557901 25.052013
121.557949 25.041524
121.557541 25.044071
121.544113 25.024182
121.531792 25.028915
121.541951 25.024604
121.55754089355 25.046768188477
121.557541 25.050459
121.553138 25.041456
121.549301 25.026093
121.54864 25.034147
121.297457 25.023344
121.368027 25.056007
121.386848 25.04702
121.547969 25.041275
121.542778 25.034409
121.322639 25.049583
121.54596399999998 25.039964
121.533264 25.032654
121.545542 25.041519
121.54483799999998 25.035782
121.531448 25.026306
121.543237 25.034123
121.559847 25.04829
121.54877 25.024427
121.549438 25.037973
121.547585 25.038357
121.3694 25.052665
121.385814 25.040134
121.562729 25.054703
121.302996 25.023089
121.366791 25.05748
121.538048 25.143634
121.402237 25.018528
120.439003 23.393752
120.292208 22.986618
121.50872 25.113449
121.428028 25.030574
120.527443 24.085156
121.50123596191 25.052261352539002
120.660048 23.91955
121.488876 25.198746
121.303711 25.122757
121.43669128417999 25.177230834960998
121.460724 25.142212
121.45042419434 25.174484252930004
121.434194 25.174235
121.3472 25.128014
121.44493103027 25.185470581055004
121.4476776123 25.206069946289002
121.442569 25.174484
121.443495 25.174297
121.524901 25.278786
121.457833 25.131003
121.44905090332001 25.208816528320003
121.44905090332001 25.178604125977
121.442184 25.17189
121.5177154541 25.278854370117003
121.450622 25.171033
121.455841 25.176703
121.441151 25.178142
121.45042419434 25.179977416992003
121.449051 25.176315
121.470337 25.168304
121.457704 25.240844
121.439667 25.170364000000006
121.44355773926 25.177230834960998
121.43744 25.166619
121.424332 25.157318
121.45179748535 25.221176147460998
121.449966 25.223007
121.44218444824 25.170364379882997
121.437852 25.168608
121.44218444824 25.175857543944996
121.460129 25.133736
121.442013 25.15131
121.444669 25.162031
121.491408 25.207027
121.489668 25.199009
121.49299621582001 25.218429565430004
121.4476776123 25.188217163085998
121.45179748535 25.170364379882997
121.45317077636999 25.232162475585998
121.41774 25.179703
121.438828 25.15419
121.469017 25.164237
121.419113 25.187119
121.461718 25.139952
121.48475646973 25.181350708007997
121.344454 25.126807
121.455917 25.236797
121.42433166504 25.196456909180004
121.48475646973 25.188217163085998
121.411285 25.158234
121.428452 25.152512
121.412721 25.153261
121.408355 25.126213
121.445618 25.178261
121.455917 25.121132
121.436417 25.161713
121.456989 25.117416
121.438751 25.103073
121.46415710449 25.248641967773
121.451523 25.181351
121.53282165527 25.259628295898
121.47102355957001 25.251388549805004
121.448107 25.171309
121.368543 25.136322
121.47514343261999 25.167617797852
121.45866394042999 25.178604125977
121.45042419434 25.175857543944996
121.460207 25.139186
121.396713 25.150223
121.460426 25.140418
121.47102355957001 25.252761840820003
121.46003723145 25.170364379882997
121.440632 25.175146
121.446728 25.167552
121.452335 25.134955
121.49848937988001 25.210189819335998
121.44355773926 25.177230834960998
121.303207 25.122437
121.45748 25.156564000000003
121.458397 25.171042
121.444672 25.19309
121.453183 25.16052
121.44153 25.19194
121.444931 25.168915
121.43531799316 25.186843872070003
121.4380645752 25.193710327148
121.49403999999998 25.205389
121.45729064941 25.158004760742003
121.460866 25.139655
121.44905090332001 25.178604125977
121.425362 25.118523
121.448185 25.169552
121.451007 25.162665
121.48612976074 25.177230834960998
121.44884 25.138796
121.45042419434 25.182723999023
121.445618 25.19165
121.445468 25.147321
121.444931 25.098495
121.39769 25.144272
121.51496887207001 25.223922729492003
121.427078 25.121613
121.400986 25.146194
121.444507 25.18503
121.44081115723 25.174484252930004
121.408886 25.129031
121.423233 25.182449
121.44493103027 25.177230834960998
121.44355773926 25.178604125977
121.361066 25.133663
121.453629 25.174026
121.4380645752 25.178604125977
121.477615 25.259354
121.418381 25.157089000000006
121.44493103027 25.174484252930004
121.449102 25.172953
121.51496887207001 25.276107788085998
121.455933 25.161633
121.489563 25.261002
121.4298248291 25.174484252930004
121.376953 25.142899
121.427994 25.180435
121.466149 25.202771
121.462097 25.248642
121.38862609863001 25.125045776367003
121.44218444824 25.175857543944996
121.489869 25.199147
121.47102355957001 25.226669311523
121.437302 25.164413
121.50123596191 25.256881713867003
121.442265 25.175777
121.411423 25.186020000000006
121.456656 25.124017
121.48612976074 25.188217163085998
121.45623799999998 25.166251000000006
121.456787 25.165207
121.388208 25.140877
121.45454406738001 25.171737670898
121.47789001465 25.185470581055004
121.4298248291 25.178604125977
121.43669128417999 25.179977416992003
121.43394470215 25.023422241210998
121.45042419434 25.179977416992003
121.435318 25.025482
121.442418 25.037718
121.46141052246 25.039901733398
121.44630432129 25.175857543944996
121.458823 25.050707
121.46690368652 25.049514770507997
121.452103 25.035782
121.43943786621 25.023422241210998
121.437607 25.033035
121.411972 25.017929
121.47253899999998 25.045668
121.470508 25.044946
121.451248 25.053909
121.4380645752 25.034408569335998
121.446283 25.171759
121.45317077636999 25.173110961914002
121.440353 25.103073
121.404465 25.152878
121.43669128417999 25.173110961914002
121.437885 25.17727
121.316369 25.121819
121.451666 25.169814
121.417122 25.165215
121.47102355957001 25.252761840820003
121.460057 25.125703
121.432571 25.209503
121.468964 25.251389
121.267973 25.11661
121.450451 25.172142
121.442184 25.18959
121.428152 25.10987
121.435776 25.188675
121.4380645752 25.155258178710998
121.459522 25.126934
121.44905090332001 25.206069946289002
121.44355773926 25.170364379882997
121.52046203613001 25.256881713867003
121.419113 25.165695
121.45179748535 25.228042602539002
121.44355773926 25.170364379882997
121.385422 25.107651
121.468506 25.22438
121.441498 25.170135
121.442454 25.170943
121.434402 25.168304
121.45042419434 25.175857543944996
121.38175964355 25.140151977539002
121.47789001465 25.223922729492003
121.50260925292999 25.241775512694996
121.352128 25.129973
121.41746520996 25.129165649414002
121.447815 25.169197
121.454152 25.136424
121.44905090332001 25.177230834960998
121.443571 25.191679
121.446294 25.199117
121.457824 25.112876
121.50810241699 25.247268676757997
121.42021179199 25.126419067382997
121.493894 25.196353
121.45620900000002 25.180844
121.4380645752 25.215682983398
121.43119812011999 25.030288696289002
121.433945 25.027084
121.4298248291 25.028915405273
121.474598 25.050977
121.424831 25.159128
121.466461 25.047939000000003
121.44630432129 25.208816528320003
121.41471862792999 25.145645141602
121.420059 25.020676
121.43669128417999 25.177230834960998
121.419353 25.02764
121.442427 25.042648
121.46553039551 25.050888061523
121.43531799316 25.030288696289002
121.419525 25.180664
121.421013 25.156403
121.426379 25.031283
121.442184 25.032272
121.42707824707001 25.020675659180004
121.445374 25.036271
121.452072 25.036901
121.42707824707001 25.020675659180004
121.412826 25.022942
121.442904 25.028484
121.459923 25.055084
121.410504 25.021704
121.43692 25.0177
121.41609191895 25.022048950194996
121.47918500000002 25.04498
121.441391 25.033599
121.42707824707001 25.022048950194996
121.459965 25.140121
121.43531799316 25.179977416992003
121.428951 25.159378
121.44630432129 25.103073120117003
121.44630432129 25.168991088867003
121.43119812011999 25.112686157227
121.431713 25.168905
121.422653 25.178604
121.43119812011999 25.189590454102
121.443901 25.103073
121.459641 25.143025
121.44952 25.172246
121.46003723145 25.170364379882997
121.45179748535 25.222549438477
121.442182 25.170268
121.521855 25.283523
121.503639 25.258942
121.429138 25.198517
121.496201 25.258713
121.440811 25.170266
121.440351 25.174691
121.459321 25.133529
121.446304 25.177002
121.520462 25.272675
121.460391 25.137599
121.53007507324 25.265121459960998
121.446507 25.167709
121.460161 25.138209
121.45454406738001 25.174484252930004
121.46690368652 25.250015258789002
121.45978999999998 25.135505
121.300735 25.122299
121.408676 25.177506
121.45179748535 25.229415893555004
121.418667 25.186844
121.510162 25.269928
121.478677 25.114465
121.42707824707001 25.122299194335998
121.460724 25.137405
121.44355773926 25.189590454102
121.441655 25.189232
121.478871 25.222549
121.429733 25.112389
121.50810241699 25.218429565430004
121.451621 25.125275
121.48750305176 25.188217163085998
121.29936218261999 25.119552612305004
121.42707824707001 25.152511596680004
121.443558 25.188011
121.448208 25.183886
121.395493 25.146332
121.456173 25.167152
121.40726399999998 25.153493
121.45055 25.164473
121.41746520996 25.133285522460998
121.422043 25.021591
121.41334533691 25.023422241210998
121.464924 25.043145000000006
121.458893 25.0383
121.441404 25.172772
121.46003723145 25.200576782227
121.452912 25.128071
121.446762 25.168991
121.45973700000002 25.03939
121.460986 25.039919
121.448021 25.19371
121.41883850098 25.020675659180004
121.43257141113001 25.012435913085998
121.452827 25.048828
121.47789001465 25.053634643555004
121.44218444824 25.056381225585998
121.48063659667999 25.048141479492003
121.480184 25.048982
121.43394470215 25.011062622070003
121.444618 25.042664
121.416092 25.030289
121.47239685059 25.052261352539002
121.44218444824 25.049514770507997
121.46553039551 25.057754516602
121.426529 25.032194
121.46553039551 25.056381225585998
121.433882 25.033757
121.451111 25.046768
121.41746520996 25.026168823242003
121.454057 25.045323
121.435318 25.02303
121.437443 25.025645
121.447678 25.044365
121.414719 25.029602
121.437221 25.048966
121.460037 25.051437
121.434176 25.105466
121.45179748535 25.174484252930004
121.331145 25.122804
121.431198 25.107468
121.452842 25.131624
121.42021179199 25.181350708007997
121.424332 25.127106
121.51908874511999 25.281600952148
121.45317077636999 25.179977416992003
121.4559173584 25.177230834960998
121.449675 25.213935
121.460543 25.137927
121.37763977051 25.141525268555004
121.50810241699 25.218429565430004
121.45179748535 25.223922729492003
121.433258 25.185127
121.50260925292999 25.252761840820003
121.491623 25.260315
121.46003723145 25.170364379882997
121.431026 25.165129
121.454029 25.162125
121.42570495605 25.196456909180004
121.438408 25.169163
121.287861 25.117321
121.443558 25.175982
121.415176 25.155258
121.429825 25.120239
121.440811 25.184784
121.397934 25.142593
121.457826 25.114741
121.47651672363001 25.200576782227
121.404936 25.136834
121.43669128417999 25.182723999023
121.450424 25.175171
121.452208 25.162514
121.40098571777 25.147018432617003
121.443897 25.164562
121.407852 25.153885
121.44973799999998 25.195084
121.40419 25.156631
121.43257141113001 25.179977416992003
121.45179748535 25.170364379882997
121.45179748535 25.049514770507997
121.43394470215 25.023422241210998
121.452621 25.142075
121.429825 25.028572
121.446579 25.161575
121.42570495605 25.023422241210998
121.415749 25.160065
121.452042 25.055087
121.445942 25.106729
121.44218444824 25.041275024414002
121.459763 25.14537
121.46553039551 25.050888061523
121.459625 25.146059
121.412741 25.026889
121.45789 25.150317
121.41334533691 25.024795532227
121.432571 25.011651
121.46965026855 25.048141479492003
121.41334533691 25.023422241210998
121.45179748535 25.035781860352
121.451409 25.034517
121.44493103027 25.050888061523
121.459929 25.04937
121.441539 25.031227
121.472855 25.044479
121.446424 25.054471
121.465599 25.0471
121.44218444824 25.024795532227
121.433555 25.032623
121.451324 25.054683
121.440686 25.022049
121.45866399999998 25.044937
121.42707824707001 25.017929077148
121.47789001465 25.059127807617003
121.41334533691 25.024795532227
121.434386 25.032635
121.440384 25.043916
121.40543999999998 25.019701
121.424266 25.029721
121.432571 25.016006
121.440989 25.03808
121.447227 25.167206
121.43119812011999 25.031661987305004
121.462172 25.037701
121.45866394042999 25.243148803710998
121.462832 25.138875
121.43531799316 25.178604125977
121.398364 25.143398
121.442413 25.211563
121.452628 25.055502
121.452103 25.05394
121.423414 25.029032
121.459096 25.1509
121.464495 25.200688
121.43934 25.170364000000006
121.4119720459 25.027542114257997
121.434402 25.035324
121.452457 25.031858
121.46553039551 25.053634643555004
121.441727 25.029831
121.444931 25.050735
121.468247 25.045423
121.43531799316 25.009689331055004
121.446178 25.036514
121.43119812011999 25.019302368164002
121.44321399999998 25.025139000000006
